uri,cid,author_did,author_handle,created_at,text,link
at://did:plc:quoxskzs64fpjf7awtvwmsib/app.bsky.feed.post/3m5zt3lgdgs2k,bafyreif4pfegtuj4twotys4h4maq2d7s53iud2xzhfnd5lhyj5pflwicba,did:plc:quoxskzs64fpjf7awtvwmsib,0utsid3r1620.bsky.social,2025-11-20T03:26:26.543Z,www.telegraph.co.uk/news/2025/11... As some who got set up by a Tinder date & who is a SA survivor(by a woman)  the board is right. Men are deterred from  seeking help in those situations.  Just because it MIGHT happen to women more doesn't mean male survivor deserve to be ignored or shouted down,https://bsky.app/profile/
at://did:plc:eoagxfoo6gjxhunlfelpbdyp/app.bsky.feed.post/3m5zsh7opkk2m,bafyreiczbmvblldbrh2xzhbwatxt4sowhc25scbkhmvgjhynlpnrvpn3lq,did:plc:eoagxfoo6gjxhunlfelpbdyp,austinmermaid.bsky.social,2025-11-20T03:15:03.146Z,"He’s real and a well known survivor. I shared with him my son had been SA’d as a child, buried it and never told me. He died by suicide at 24. I found out after his death. Barrett is using his story as awareness of male SA and prevention so others don’t have the same fate as my son and others.",https://bsky.app/profile/
at://did:plc:amgmmicoucbkc277y6uyatb6/app.bsky.feed.post/3m5zry4a2z22i,bafyreifx7pzvadclpq3wgzw7c5s2f62ehsqxtnib44ek4e4pmdbekjyewm,did:plc:amgmmicoucbkc277y6uyatb6,utah-misfit.bsky.social,2025-11-20T03:06:36.204Z,An Epstein survivor voting for a man with dozens of SA allegations and having just recently been adjudicated a r@pist by the judge in the E. Jean Carroll case. I’m not going to pretend to understand what’s going through her head. I’m incapable.,https://bsky.app/profile/
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3m5zr3haque2x,bafyreih43kys3euvwlbjjukyy75xypmq4tjrqb7tkwbrdhfb6w6unb66pe,did:plc:mcb6n67plnrlx4lg35natk2b,nowbreezing.ntw.app,2025-11-20T02:50:34.888963+00:00,"
Bluesky's Top 10 Trending Words (past 10min):
💨x69 - okada
💨x2* - ukraine 🔓
💨x28 - pac
💨x23 - protokada
💨x21 - riho
💨x21 - briscoe
💨x20 - jas
💨x19 - pizzy
💨x19 - callis
💨x18 - takeshita
*🔓 = Unlocked Emergency Words (see img)

#йобанарусня 🇺🇦

(Something not right? Reply!)",https://bsky.app/profile/
at://did:plc:bkekhxa62wvywherm7rkklll/app.bsky.feed.post/3m5zpoxixls25,bafyreib63azzn4cazauela7re4ex2o32usclscwwogwxwzl3qefflne2lq,did:plc:bkekhxa62wvywherm7rkklll,squeakymoth.bsky.social,2025-11-20T02:25:41.780Z,"Ok so next season Val head of Voxtek, more pressure on Angel, Angel punished for his stay at the hotel and Vox denied because he's stupid and Val and Angel have their big relapse???

Kill me, I'm a SA/narcissist abuse survivor 🥲 !!!!!",https://bsky.app/profile/
at://did:plc:b52qewsnyme57aoq5s75fqu5/app.bsky.feed.post/3m5zkzxljyc2o,bafyreibmmxofpxj5qju5jrv4rd5kfurhlgff7i327ibp3omq4lrruxgej4,did:plc:b52qewsnyme57aoq5s75fqu5,heidihenry.bsky.social,2025-11-20T01:02:22.253Z,Every SA survivor feels this to their core.,https://bsky.app/profile/
at://did:plc:3h7a7nudewofzsnhxkk7vndw/app.bsky.feed.post/3m5zipsyzi22y,bafyreietnogctf3n4atg5cn4vt7lo5zuh2eea53n2f7u6d2ew5icqgpiem,did:plc:3h7a7nudewofzsnhxkk7vndw,glittergremlei.bsky.social,2025-11-20T00:20:54.425Z,"Every time you defend “jokes” or “just jokes” know that I’m a CSA, SA, & DV survivor & I think of being on the floor, surrounded, the men who laughed with a rapist pedophile.

It wasn’t the pedophile who initiated the joke.

How often are you the man in the circle laughing? How often have you been?",https://bsky.app/profile/
at://did:plc:u6wyaylndbjbyekualgz73v6/app.bsky.feed.post/3m5zug5lkvs2q,bafyreibhlndjsjbkv3cma6hmnqkq7gxn4hu6ldkrahvzwpgda6n737ewwa,did:plc:u6wyaylndbjbyekualgz73v6,starlightnecro.bsky.social,2025-11-20T03:50:14.875Z,"Going to remake this post once more

POCD does not make someone into a pedophile. Speaking as a survivor of CSA, POCD does not make someone into a pedophile.

Thought crimes are not real. Only people who are attracted to, and actually sexually harm, children are pedophiles",https://bsky.app/profile/
at://did:plc:2j7jdxcb3fr5ojr2eqewbyvp/app.bsky.feed.post/3m5z6yoc2rc2m,bafyreiflae3pipd56t3m7b6ya6lpwd7esftovq3btlyfvbh3aakivbefzu,did:plc:2j7jdxcb3fr5ojr2eqewbyvp,nathanvisser.bsky.social,2025-11-19T21:26:54.049Z,"WOW, this one is really good. 
Nailing it.

It makes my heart jump for joy.
As a survivor of CSA myself, I can just sense the enormous emotions all those women, victims of trumpstein pig, will go through these days.

We are writing history. 

SHAME MUST SHIFT SIDES",https://bsky.app/profile/
at://did:plc:2j7jdxcb3fr5ojr2eqewbyvp/app.bsky.feed.post/3m5z6y5fiw22m,bafyreihl54y2dy5dc7fe2cjysoqljqftslhj3uwwwo7x5z6jo6p6bnylgq,did:plc:2j7jdxcb3fr5ojr2eqewbyvp,nathanvisser.bsky.social,2025-11-19T21:26:36.336Z,"WOW, this one is really good. 
Nailing it.

It makes my heart jump for joy.
As a survivor of CSA myself, I can just sense the enormous emotions all those women, victims of trumpstein pig, will go through these days.

We are writing history. 

SHAME MUST SHIFT SIDES",https://bsky.app/profile/
at://did:plc:hmvd27gdemmusezk4k2iercp/app.bsky.feed.post/3m5yzwmf3lc2k,bafyreiggh4nq3gnnmfbrbp7mz4dkn7ws2grdgrxqklzrdfojyhbytra7oi,did:plc:hmvd27gdemmusezk4k2iercp,lesserdellamorte.bsky.social,2025-11-19T19:56:16.233Z,"#SylIngellvar

Due to his being a csa survivor, Syl is incontinent and has to wear diapers.

He’s bashful about the comfort - and pleasure - they bring him, until Emmrich takes him in.

Emmrich doesn’t see him as lesser, or bad, for his relationship to diapers, loving him as he is.",https://bsky.app/profile/
at://did:plc:55ujy7eyo22hxgeok5npgn44/app.bsky.feed.post/3m5yvls7dlk23,bafyreidsux2oz7oipl3ndtmmmmwgwh2v7qdpu3hfii7u4rwbwsavespcgy,did:plc:55ujy7eyo22hxgeok5npgn44,robin-hood.bsky.social,2025-11-19T18:38:38.270Z,Thank you for explaining this bill today. As a CSA survivor I was actually cheered up. Christmas looks interesting.,https://bsky.app/profile/
at://did:plc:us2wxrifhxja5xxrjaltho4u/app.bsky.feed.post/3m5zyj4l6722i,bafyreiabor5ipbeygcnfzqok734fnydtzxov5zbj3hkcygsb7fctu3krgi,did:plc:us2wxrifhxja5xxrjaltho4u,deluluxgf.bsky.social,2025-11-20T05:03:29.445Z,r@pe me daddy >_<,https://bsky.app/profile/
at://did:plc:eucnp5wimiv35j5bswtnfupv/app.bsky.feed.post/3m5zwa7623k2l,bafyreia6dxhzpsyunkbzspgrxtned3r34bckkqhvgpqc4gvgydmcysrtv4,did:plc:eucnp5wimiv35j5bswtnfupv,chatmeups.bsky.social,2025-11-20T04:22:42.686Z,"People have said if he r*pe their child, they would b upset but would forgive him for the good of the country",https://bsky.app/profile/
at://did:plc:kiw2szj7txkwgpdbjs5s35xz/app.bsky.feed.post/3m5zryt2qts2g,bafyreid3lbtpjakd5bydyzat4pquzanw7xw53xxlh7d4k4gtbnev7irzie,did:plc:kiw2szj7txkwgpdbjs5s35xz,peppipuppy.bsky.social,2025-11-20T03:07:00.148Z,"TW: R//pe

Please please send me fantasies about breaking in and using me- how you'd pin me down while I weakly fight back, how you'd shut me up with your dick in my throat, how you'd ram me against the wall and abuse my holes

#puppyboy #submissive #masochist #goonsky #nsfw #cnc #rapebait #rapekink",https://bsky.app/profile/
at://did:plc:2loweh7wjbpqka64a77bwu6p/app.bsky.feed.post/3m5zptbdsw72j,bafyreidtqkpaorxabaznznmpipmgjdx5eb2ndmgbflt5bq53qk75ihrigy,did:plc:2loweh7wjbpqka64a77bwu6p,kikisnags.bsky.social,2025-11-20T02:28:06.296160+00:00,"Mini Christmas Tree with Premium PE Tips for Tabletop Decor
38% off, DEAL price: $19.99, reg: $31.99.
Buy on Amazon ⬇️

https://dscnt.icu?r=B0F62NLNQ8&s=bpGGXk",https://bsky.app/profile/
at://did:plc:l2rhukfkg47euusngyu7kipo/app.bsky.feed.post/3m5zlsktcpc2u,bafyreid4jdaw4fiqw6ttdv4o5g6rma62gwrp4325fr2vrljpksvcqbtuqa,did:plc:l2rhukfkg47euusngyu7kipo,emmeelleoriginal.bsky.social,2025-11-20T01:16:07.738Z,maybe you haven't seen it yet. trigger warning many mentions of r+pe,https://bsky.app/profile/
at://did:plc:qpvtmb7zwk7eegi2jt4hsycb/app.bsky.feed.post/3m5ziz3sxst2x,bafyreiez65l7cc4lkz2sdcpng36di5n6iqnhghmhzf2dib66d3y2gf4pqq,did:plc:qpvtmb7zwk7eegi2jt4hsycb,ofertadireta.bsky.social,2025-11-20T00:26:04Z,"Ventilador Novo Com Ajuste de Altura Ventilador de Pé Suporte – 110v/220v

🔥 Ventilador Novo Com Ajuste de Altura Ventilador de Pé Suporte - 110v/220v 💸 Apenas R$ 89,59 😱 🎁 GANHE GRANA DE VOLTA com esses apps: 💰 R$10 de bônus no PicPay → 💵 R$20 no RecargaPay → 💳 R$10 no Mercado Pago → ❤️ Gosta do…",https://bsky.app/profile/
at://did:plc:6x76bqs2bvs2426gnxewn65o/app.bsky.feed.post/3m5zdkdrdck2n,bafyreicpxo7bav3qyf7rr7h4w3ce3yz7yuzmqbsbafx4lokaqo763bgcry,did:plc:6x76bqs2bvs2426gnxewn65o,doctormoobs.bsky.social,2025-11-19T22:48:21.962Z,Maga has starting trying to normalize child r@pe.,https://bsky.app/profile/
at://did:plc:3awpiioa7f7e4r7r6mlplexf/app.bsky.feed.post/3m6254ajufc2q,bafyreiez75ifg2ktdb7j3bv4owtabq3dbr57qxwxshaoltgttapz7q4xmq,did:plc:3awpiioa7f7e4r7r6mlplexf,mxfee.bsky.social,2025-11-20T06:25:46.098Z,"Definitely not, and certainly not unprompted and without any form of parental consent",https://bsky.app/profile/
at://did:plc:wpudnapx6cygbtae2aecsvlh/app.bsky.feed.post/3m624zvezcs2m,bafyreigjpj52rohkygqfi6d7h5zclvzp5yzd6uc2ax44ot6kogiyiz5rhu,did:plc:wpudnapx6cygbtae2aecsvlh,scorpiolocs.bsky.social,2025-11-20T06:24:27.295Z,You know I got a few in the archives but I can’t post them without her consent 😏,https://bsky.app/profile/
at://did:plc:fypi44l3rwftkd24l2pkcac6/app.bsky.feed.post/3m622smkzs72a,bafyreigpgadz24voc3eflvz6obgotpum5wfnqw2tdl7kficyax44zc3j4y,did:plc:fypi44l3rwftkd24l2pkcac6,5n0f74.bsky.social,2025-11-20T05:44:34Z,"He has no idea that he has been projecting his own message through his media! Just because I am who I am, I do but he’s completely clueless! So he has no idea that he is the fucking fascist! He actually thinks he’s the fucking hero! While he is the one attacking me without any consent in my own…",https://bsky.app/profile/
at://did:plc:uyk7biv53pzt3d2sv3wr5tcf/app.bsky.feed.post/3m5zzpoy2jc2b,bafyreiabbnpk5bmxck3z4ylavautypsgvzyjuh6wpb24kqu3uujc43hidi,did:plc:uyk7biv53pzt3d2sv3wr5tcf,littlewolfwitch.bsky.social,2025-11-20T05:25:03.810Z,"This. This is another HUGE thing.
Don't be saving things without consent.
Will we know you did it? No, not unless it's the save option here.
BUT asking will get you basically ""street cred"" with us.
Respect/Consent STILL matter to spicy content creators.",https://bsky.app/profile/
at://did:plc:66caxbzpofvgsawmg7xlfz5r/app.bsky.feed.post/3m5zzbsvytk2m,bafyreidd7a6c42l3ukw3trtwpbvazfbwqytsv64z2tmmuyqhxfkt5rjl3e,did:plc:66caxbzpofvgsawmg7xlfz5r,kateprotests.bsky.social,2025-11-20T05:17:18.174Z,Dear senate: Please focus more on actual PEOPLE that were seized without consent.  You greedy bastards.,https://bsky.app/profile/
at://did:plc:hxcxag3apoqmi5kcecebbxbm/app.bsky.feed.post/3m5zxt4o2ic2u,bafyreichmzehudfdi3d55t5dqy44n2zjsa7yy23abrlz2wybsg3liyzi2a,did:plc:hxcxag3apoqmi5kcecebbxbm,thoughtsnations.bsky.social,2025-11-20T04:51:11.341Z,No one can have surgery without their parents written consent or they legally become an adult. 🪶😡🇨🇦🏳️‍🌈🏳️‍⚧️ www.cbc.ca/news/canada/...,https://bsky.app/profile/
at://did:plc:3aqiefgqtsorjhpujgxohb5i/app.bsky.feed.post/3m5zxp4k4ak2l,bafyreichykeew2eapnsrk5vmcugtnrsqt3b4ovfwqecvapkivw5pa7rd7q,did:plc:3aqiefgqtsorjhpujgxohb5i,wehpudicabok.bsky.social,2025-11-20T04:48:56.995Z,"there are some people i otherwise respect or even admire who still seem to be defending AI, and i'm not sure how they can do so when this is what it is in practice: an industrialized violation of the lives and bodies of human beings, performed without their knowledge or consent",https://bsky.app/profile/
at://did:plc:uegh47vqcvafqbx5ltxfj6ir/app.bsky.feed.post/3m5zwspthnc2g,bafyreifk76zxiwk4urb4e2rtb46vj6wtqklitkmzew25tnmrziou352tbq,did:plc:uegh47vqcvafqbx5ltxfj6ir,emerald-metaphor.bsky.social,2025-11-20T04:33:04.145Z,"Oh, I get this shitheal move now.

If I even click on one video in some story (it's SPORTSNET doing this the most) you take that as consent to play the rest of the videos without my consent.

It's why I will never pay for anything online ever again.

People coming into my home & pulling this BS!",https://bsky.app/profile/
at://did:plc:z2uko7c67for2b4rwtgjbzog/app.bsky.feed.post/3m5zvr7jxg223,bafyreihva6lgqmdkyvfjlabpffx7q25vyj76x3r4xccmhfgola5jsbozbi,did:plc:z2uko7c67for2b4rwtgjbzog,zombiscribe.bsky.social,2025-11-20T04:14:19.761Z,"if you ever find yourself arguing with people over whether or not touching someone without their consent is actually wrong and start throwing out gifs of sloths yawning you've taken a wrong turn

Just some general life advice. I am muting. I tried to keep my cool (ish) but I can't",https://bsky.app/profile/
at://did:plc:hxcxag3apoqmi5kcecebbxbm/app.bsky.feed.post/3m5zv33dzrk2r,bafyreibj7smhlfmcybxfq5vhlq3kgtferx5pv523yuc4tmjsizgij5rdny,did:plc:hxcxag3apoqmi5kcecebbxbm,thoughtsnations.bsky.social,2025-11-20T04:01:57.174Z,Not without “consultation and consent.” My people will not be ignored or our constitutionally protected #TreatyRights. 🪶😡🇨🇦🏳️‍🌈🏳️‍⚧️🐝🐻🦅🐋🦬🦊 www.cbc.ca/news/politic...,https://bsky.app/profile/
at://did:plc:hxcxag3apoqmi5kcecebbxbm/app.bsky.feed.post/3m5zv2ofxrk2r,bafyreifunwozz4alw5nz643ychyg2akvzruk7dlxgvd4r6quli4xyuzera,did:plc:hxcxag3apoqmi5kcecebbxbm,thoughtsnations.bsky.social,2025-11-20T04:01:43.606Z,Not without “consultation and consent.” My people will not be ignored or our constitutionally protected #TreatyRights. 🪶😡🇨🇦🏳️‍🌈🏳️‍⚧️🐝🐻🦅🐋🦬🦊 www.cbc.ca/news/politic...,https://bsky.app/profile/
at://did:plc:hxcxag3apoqmi5kcecebbxbm/app.bsky.feed.post/3m5zv2aoefc2r,bafyreigg6mfydi6szjn5udotf5rtge6xvjhxpas45m3savnsx2rpwok2ry,did:plc:hxcxag3apoqmi5kcecebbxbm,thoughtsnations.bsky.social,2025-11-20T04:01:29.201Z,Not without “consultation and consent.” My people will not be ignored or our constitutionally protected #TreatyRights. 🪶😡🇨🇦🏳️‍🌈🏳️‍⚧️🐝🐻🦅🐋🦬🦊 www.cbc.ca/news/politic...,https://bsky.app/profile/
at://did:plc:7gjnuzm2nl746wrrdj2pi6of/app.bsky.feed.post/3m5zuhq5vzc2o,bafyreictlt2aydfvhzm7zpuvxo5rrx7bnpqrons2rshnqm6pagzlvwims4,did:plc:7gjnuzm2nl746wrrdj2pi6of,momogemini.bsky.social,2025-11-20T03:51:07.905Z,i'm paying for a place to LIVE????? i was born here WITHOUT MY CONSENT!!!!!,https://bsky.app/profile/
at://did:plc:4743xomrzuosbvn4v5w5humh/app.bsky.feed.post/3m622h6rnc22d,bafyreieogdho36zccd5hnlvf4krsdusqx2kpi5qr7yjd42caudbrplfnki,did:plc:4743xomrzuosbvn4v5w5humh,acousticmeatus.bsky.social,2025-11-20T05:38:12.126Z,"I wish people wouldn't tag things as ""bdsm"" when they mean ""non-con involving restraints,"" calling a violent rape bdsm is kind of like saying they had non-consensual cnc.  You can just skip a step.",https://bsky.app/profile/
at://did:plc:lspsjyj7qtgvd6eqem75gueo/app.bsky.feed.post/3m622bt4vpk24,bafyreigyslzztoituvwlw53m7hkojlygttbmfmrwp3tsh53cqag47mdndm,did:plc:lspsjyj7qtgvd6eqem75gueo,bedtimebangtan.bsky.social,2025-11-20T05:35:12.135Z,"11/19

for wip wednesday, we offer Eternal Devotion; once dreamed by Neoneun_na / @neonneunna9597.bsky.social - read it here: archiveofourown.org/works/73223591

remember to check the tags before reading and leave a kudos/comment to show your love 💜",https://bsky.app/profile/
at://did:plc:fd4zpouxwzy54cii2a2tpafy/app.bsky.feed.post/3m5zzqy2d5s2m,bafyreicc2th77rgr2vrqu77ft4extoqlk3t34m4m6segn55x6ouvljxkkm,did:plc:fd4zpouxwzy54cii2a2tpafy,frm777.bsky.social,2025-11-20T05:25:46.876Z,"Please understand that most helplines for suicidal people are actually dangerous and may lead to a non-consensual active rescue attempt, which can result in greater tragedy.

Trans people are especially susceptible to this because of how we are treated overall & what that does to our mental health",https://bsky.app/profile/
at://did:plc:enyzyrnhaefympazqp553w37/app.bsky.feed.post/3m5zxrbqwbc2l,bafyreia7tdjqnyiiviocid5n2e2n623lj5b7pymizcs2gnf7em6jtlhv3e,did:plc:enyzyrnhaefympazqp553w37,extrasuperkk.bsky.social,2025-11-20T04:50:09.570Z,"Something lost to all these morons talking about 15 yo girls and consent wrt #Epstein. This was non-consensual. It was assault. It was rape. Yes, they were children. But this was unwanted sexual contact, PERIOD. Age of consent is a smokescreen. These men committed crimes and should be exposed.",https://bsky.app/profile/
at://did:plc:sdsvhwp7jreuw3l3fgmvfndu/app.bsky.feed.post/3m5zm4dzuf22s,bafyreifrffbbgrv4ykxy7ahykxgr65fhkqf7kfttwd2khbkyycxypf2t5a,did:plc:sdsvhwp7jreuw3l3fgmvfndu,markofcalth.bsky.social,2025-11-20T01:21:36.156Z,"Yeah, that's fair. ""Always there for you"" is one I've seen in ads a few times, which is a much less creepy way of putting it (though the whole ""AI girlfriend"" thing is still weird). I just don't think ""will never say no"" is necessarily read as non-consensual, even though I do understand that reading",https://bsky.app/profile/
at://did:plc:l45hxnn4pk5t6sy3k7cau3eu/app.bsky.feed.post/3m5zjbblro22p,bafyreibaevt3dxl4ixscbpylx5d7gkxxeiyy6tzivyhyelqu7v5s65iykq,did:plc:l45hxnn4pk5t6sy3k7cau3eu,fapshots.bsky.social,2025-11-20T00:30:40.145Z,"And there we have it; after nearly a month of waiting, I send a follow-up email and someone finally takes a look at what actually got me suspended and now they realize that pro wrestling isn't non-consensual sex...",https://bsky.app/profile/
at://did:plc:ycumbkx3sooeecugnsgcwn2f/app.bsky.feed.post/3m625evoic22n,bafyreihi73s2bqsvjjxknaufxai7ybjso4vszw4oeuwwkwfbhevjcch3bi,did:plc:ycumbkx3sooeecugnsgcwn2f,grilledcat.bsky.social,2025-11-20T06:30:36.704Z,There are many jokes on the internet about air fryer owners but tonight I reheated an egg custard tart in my convection toaster oven because I was lazy and didn't want to wash another tray and I wish I used my air fryer instead. It was so doughy and bleah. I may as well have microwaved it.,https://bsky.app/profile/
at://did:plc:gsfwfjjbr5pozzepixxu4uua/app.bsky.feed.post/3m625bt2myc2z,bafyreickruw5wq2f3nud6w4kgfapyx3uonlg65kxrhwe6567rijalrxnge,did:plc:gsfwfjjbr5pozzepixxu4uua,goodhart1989.bsky.social,2025-11-20T06:28:53.294Z,"In the early 1970s, when I was at college, my parents lived next to a couple who had an aunt in her 80s, the family all smoked like chimneys. I didn't want them to smoke in our house, but I was all of 18, 19, I had no agency. They came to see my apartment at school, and the old aunt whipped out a 1/",https://bsky.app/profile/
at://did:plc:2nvlmocofxzi2zg4qowksmog/app.bsky.feed.post/3m6255esg3k2p,bafyreiedt6zokyq7xrolah4sr5em4q2mfzg2ufuqvu3otfwb2jkjnvzonq,did:plc:2nvlmocofxzi2zg4qowksmog,charmwitch.bsky.social,2025-11-20T06:26:24.127Z,"aw, she loves her grandma too tho. Mom wouldn't let her sleep too long in her bed bc she had a tiny bed (I TOLD her to use mine but she didn't want to)",https://bsky.app/profile/
at://did:plc:gfh3ux45yjpvbf6tqrtphpdj/app.bsky.feed.post/3m6247fxbqc2l,bafyreifosjnywh6a4lmv2g6vfjywhavnyntbb4uowfkrxvxvwr3dcpgiqe,did:plc:gfh3ux45yjpvbf6tqrtphpdj,skeematic.bsky.social,2025-11-20T06:09:38.702Z,"With respect, you didn't really answer the question I asked, and you're absolutely right about rigidity - but when I tried to expand, i had people block me and tell me they didnt want to have a discussion with me.  THEY wanted to keep it rigid.  And xenophobia =/= racism isn't rigidity (eg).",https://bsky.app/profile/
at://did:plc:hdvovuprcyeux7buhi5dxmz6/app.bsky.feed.post/3m623vebcj227,bafyreihfffs37kqirlj5himnuvvrmfo33secget3ytuuyb2lxvd2g2mene,did:plc:hdvovuprcyeux7buhi5dxmz6,harriesthaller.bsky.social,2025-11-20T06:04:01.389Z,"People treat willful ignorance like it's harmless but it's literally how atrocities happen. ""I didn't know"" becomes ""I didn't want to know"" becomes ""I knew but it wasn't my problem"" and suddenly you're on the wrong side of history wondering how you got there",https://bsky.app/profile/
